,stt,name,address,lat,lng,reviews,rating,query,city
554,555,Bãi Đỗ Xe 24/7 86 Trần Phú Lộc Thọ,"Address: 65HW+96V, Lộc Thọ, Nha Trang, Khánh Hòa 650000, Vietnam",12.2284388,109.1954558,"[""Large parking lot, 24/7 surveillance cameras\nSecurity available\nCheap"", ""Spacious parking and better vehicle movement"", ""patient 1 month\nCan you send the car?""]",4.8,bãi đỗ xe Nha Trang,Nha Trang
555,556,Bãi đậu xe Mã Vòng,"Address: 65XJ+QH8, Đ. 23 Tháng 10, Phương Sài, Nha Trang, Khánh Hòa 650000, Vietnam",12.2494055,109.1814446,[],4.0,bãi đỗ xe Nha Trang,Nha Trang
556,557,Bãi Xe Phương Nam,"Address: 114 Đường Phong Châu, Phước Hải, Nha Trang, Khánh Hòa, Vietnam",12.2310602,109.1683984,"[""Phuong Nam parking lot is spacious with ok waiting seats""]",4.3,bãi đỗ xe Nha Trang,Nha Trang
557,558,Bãi Giữ Xe Du Lịch,"Address: 9B Phước Long, Phước Trung, Nha Trang, Khánh Hòa, Vietnam",12.2107988,109.1928879,"[""Small beach for surrounding residents""]",3.2,bãi đỗ xe Nha Trang,Nha Trang
558,559,Hệ thống giữ xe tự động thông minh tại nha trang,"Address: 1028 Lê Hồng Phong, P, Nha Trang, Khánh Hòa 650000, Vietnam",12.2180495,109.1885877,[],5.0,bãi đỗ xe Nha Trang,Nha Trang
559,560,Cô Bình - Gửi xe núi Cô Tiên,"Address: 28 Ngô Văn Sở, Vĩnh Hải, Nha Trang, Khánh Hòa, Vietnam",12.2936036,109.208255,"[""Very convenient! You can by drink and snack here too."", ""Parking space and drinking water.\nThe kind owner lent me a trekking stick to use on the slopes"", ""Park your car here, or Ms. Ly opposite.\nMs. Binh is friendly, sells water cakes, and has tables to sit and rest.\n5k/1 car.""]",4.9,bãi đỗ xe Nha Trang,Nha Trang
560,561,Bãi đậu xe Công viên bờ biển,"Address: 752W+WM2, Trần Phú, Vạn Thạnh, Nha Trang, Khánh Hòa 650000, Vietnam",12.2522668,109.1966326,"[""A space where you can park small vehicles."", ""In this parking lot, every day from 5pm to 11pm, there is a stall selling good milk tea (bubble tea).""]",4.8,bãi đỗ xe Nha Trang,Nha Trang
561,562,BÃI GIỮ XE-THÍCH QUẢNG ĐỨC,"Address: 658Q+74F, Thích Quảng Đức, Phước Long, Nha Trang, Khánh Hòa, Vietnam",12.2156872,109.1878071,"[""Disgusting place. The price of parking is always changing. They charge 10,000 at the entrance, claiming that this is for 1 day. In the morning, on departure, they demand another 20,000 and deny that they took the money last evening. Total comes out to 30,000 for 1 night."", ""Hic lost his phone and couldn't find it, creating conditions for him to buy a new phone""]",3.0,bãi đỗ xe Nha Trang,Nha Trang
562,563,Nhà Giữ Xe,"Address: 15 Đ. Nguyễn Hồng Sơn, Vạn Thạnh, Nha Trang, Khánh Hòa 650000, Vietnam",12.25544,109.1907,[],4.0,bãi đỗ xe Nha Trang,Nha Trang
563,564,Bãi giữ xe Tấn Phát,"Address: 2 Đ. Hoàng Hoa Thám, Vạn Thạnh, Nha Trang, Khánh Hòa 650000, Vietnam",12.2511729,109.1937883,"[""Everyone here is friendly and cheerful\nSending is very comfortable\nRecommend for you guys to go out or send the month here with peace of mind\nRight opposite the intersection of Tran Van On and Yersin, near the provincial hospital"", ""I am very satisfied with the service at Tan Phat parking lot. The space is spacious, clean and reasonably arranged, making parking and picking up cars quick and convenient. The staff here are very friendly, enthusiastic to guide and support …"", ""Spacious, clean and safe parking lot\nThe owner and security guard are very friendly and cute!! 👍👍👍 …""]",5.0,bãi đỗ xe Nha Trang,Nha Trang
564,565,"Bãi đậu, đỗ xe có thu phí","Address: 75MV+756, Đ. 2/4, Vĩnh Hải, Nha Trang, Khánh Hòa 650000, Vietnam",12.2831618,109.1928855,[],,bãi đỗ xe Nha Trang,Nha Trang
565,566,Bãi đỗ xe,"Address: 658Q+37X, Đ. Số 10, Phước Long, Nha Trang, Khánh Hòa, Vietnam",12.21525,109.188224,[],,bãi đỗ xe Nha Trang,Nha Trang
566,567,Bãi gửi xe số 5,"Address: 9 Trường Sơn, Vĩnh Hoà, Nha Trang, Khánh Hòa, Vietnam",12.2127623,109.2008065,[],,bãi đỗ xe Nha Trang,Nha Trang
567,568,Bãi Xe Phước Long,"Address: 6682+37G, Đ. Phước Long, Vĩnh Hoà, Nha Trang, Khánh Hòa, Vietnam",12.2151868,109.2007009,"[""Suitable for parking motorbikes and tourist cars""]",3.1,bãi đỗ xe Nha Trang,Nha Trang
568,569,Bãi xe Trần Sâm,"Address: 55Q7+PXV, Trần Sâm, Phước Đồng, Nha Trang, Khánh Hòa, Vietnam",12.1893502,109.1649158,[],,bãi đỗ xe Nha Trang,Nha Trang
569,570,Bãi đỗ xe Ôtô - khu đô thị Bắc Vĩnh Hãi,"Address: Cuối Đ. B3, tổ 2, Nha Trang, Khánh Hòa 650000, Vietnam",12.2875311,109.1928092,[],,bãi đỗ xe Nha Trang,Nha Trang
570,571,Bãi đậu xe Bến tàu du lịch Nha Trang,"Address: 358 Võ Thị Sáu, Vĩnh Trường, Nha Trang, Khánh Hòa, Vietnam",12.199214,109.2019626,"[""Large and airy parking lot can accommodate a tree""]",5.0,bãi đỗ xe Nha Trang,Nha Trang
571,572,Thuận ôtô Miền Đông,"Address: 52/8 (số mới, Hương lộ Ngọc Hiệp, Ngọc Hiệp, Nha Trang, Khánh Hòa 650000, Vietnam",12.2554569,109.1848297,[],,bãi đỗ xe Nha Trang,Nha Trang
572,573,Nha Trang Southern Bus Station,"Address: Đại lộ Võ Nguyên Giáp, thôn Trung Nam, xã Diên Toàn, huyện Diên Khánh, Nha Trang, Khánh Hòa, Vietnam",12.2441585,109.0987881,"[""A nice and much needed renovation since my stop here last year. Although it's just a basic bus station, it's kept clean, there are snacks and drinks to purchase for your trip and plenty of seating. …"", ""“The most affordable zero G experience”\nAn experience to never be forgotten.. even though we will try!\nIf you have joined us, in desperation to travel from Nha Trang to Dalang with …"", ""The Nha Trang bus station, in essence, is a decent facility. However, a notable drawback is the lack of free washroom facilities, which is undeniably a considerable inconvenience. The overall cleanliness of the station leaves something to …""]",3.9,bãi đỗ xe Nha Trang,Nha Trang
573,574,BÃI GIỮ XE TM-CAMEL,"Address: 10B Yersin, Vạn Thạnh, Nha Trang, Khánh Hòa 57100, Vietnam",12.2496099,109.1932962,"[""Oh, I'm very satisfied with the service at Tan Phat parking lot. The space is spacious, clean and reasonably arranged, making parking and picking up cars quick and convenient. The staff here are very friendly, enthusiastic to guide and …"", ""The parking lot is ok, with a roof and tarpaulin. The parking lot owner and security guards are very enthusiastic and cheerful.""]",5.0,bãi đỗ xe Nha Trang,Nha Trang
574,575,Bãi xe Vĩnh Hải,"Address: 75JQ+9R8, Đường Nguyễn Khuyến, Vĩnh Hải, Nha Trang, Khánh Hòa 650000, Vietnam",12.280854,109.189445,[],5.0,bãi đỗ xe Nha Trang,Nha Trang
575,576,Bãi xe nhà máy dệt nha trang,"Address: 20 QL1A, Vĩnh Phương, Nha Trang, Khánh Hòa, Vietnam",12.3037205,109.1674824,[],,bãi đỗ xe Nha Trang,Nha Trang
576,577,Bãi giữ xe ô tô Công Quý 24/7,"Address: 86 Trần Phú, Lộc Thọ, Nha Trang, Khánh Hòa 650000, Vietnam",12.2296218,109.1942353,[],,bãi đỗ xe Nha Trang,Nha Trang
577,578,Bãi Xe D V P,"Address: 65RC+2MV Bãi xe D V, P, Nha Trang, Khánh Hòa, Vietnam",12.2401133,109.1716783,[],,bãi đỗ xe Nha Trang,Nha Trang
578,579,Bãi xe cẩu trung kiên,"Address: 74MQ+QVR, AH1, Vĩnh Phương, Nha Trang, Khánh Hòa, Vietnam",12.2844822,109.1396306,[],5.0,bãi đỗ xe Nha Trang,Nha Trang
579,580,Bãi Giữ Xe Ô-tô CNT,"Address: đường Trần Quang Diệu, Vĩnh Hải, Nha Trang, Khánh Hòa 650000, Vietnam",12.2850337,109.1945089,"[""The owner is cute, the parking lot is spacious and safe.""]",4.0,bãi đỗ xe Nha Trang,Nha Trang
580,581,Giữ xe leo núi Cô Tiên,"Address: 27 Ngô Văn Sở, Vĩnh Hải, Nha Trang, Khánh Hòa, Vietnam",12.2938681,109.2080551,"[""Veru friendly man met me here. Provided with the parking lot and bamboo stick for comfortabke hiking. Cam on 🙏🏻 …"", ""The parking attendant is enthusiastic, hospitable, and always chats warmly with customers. He also gives advice on mountain climbing routes.""]",5.0,bãi đỗ xe Nha Trang,Nha Trang
581,582,Trạm xe buýt Phước Long - Nha Trang,"Address: 42 Nguyễn Tất Thành, Phước Long, Nha Trang, Khánh Hòa, Vietnam",12.210341,109.1872798,"[""The bus station's attitude when I changed money, the bus driver also had a disdainful attitude when I told her I wanted her to wait until someone got on and then asked to change money, she said it was like she was chasing me down, she didn't accept it so I got off and took another bus."", ""The staff's attitude towards customers is not right, causing the customer's reputation to be damaged."", ""Large. End point of Tuy Hoa-Nha Trang route""]",3.6,bãi đỗ xe Nha Trang,Nha Trang
582,583,Bãi xe Đức Lộc,"Address: Tổ 15 thôn, Võ Cang, Nha Trang, Khánh Hòa 65000, Vietnam",12.2530192,109.1352381,"[""Friendly car service good""]",3.0,bãi đỗ xe Nha Trang,Nha Trang
583,584,Bãi đậu xe của cảnh sát,"Address: 853C+WP5, Vĩnh Phương, Nha Trang, Khánh Hòa, Vietnam",12.3051945,109.1720404,[],,bãi đỗ xe Nha Trang,Nha Trang
584,585,Gara sửa chữa ô tô du lịch Nguyễn Hoà,"Address: 94 Đ. Lê Hiến Mai, Phước Hải, Nha Trang, Khánh Hòa 650000, Vietnam",12.238908,109.1791164,[],5.0,bãi đỗ xe Nha Trang,Nha Trang
585,586,Bãi Đỗ Xe Phương Nam,"Address: 116 Đường Phong Châu, Vĩnh Thái, Nha Trang, Khánh Hòa, Vietnam",12.2357841,109.1787934,[],,bãi đỗ xe Nha Trang,Nha Trang
586,587,Bãi xe Bình Minh Bus,"Address: 65MH+PV2, Thích Quảng Đức, Phước Hải, Nha Trang, Khánh Hòa, Vietnam",12.2342574,109.1796408,[],3.0,bãi đỗ xe Nha Trang,Nha Trang
587,588,Boc da o to Ngoc Tinh,"Address: 1015 Lê Hồng Phong, Phước Trung, Nha Trang, Khánh Hòa, Vietnam",12.2154529,109.1914617,"[""The best smoothie in Nha Trang! Always fresh fruit, clean dishes and a very friendly seller."", ""There is no parking here.""]",3.0,bãi đỗ xe Nha Trang,Nha Trang
588,589,Huyle 88đoxuanhop phuoc đong,"Address: 55M9+574, Phước Hạ, Nha Trang, Khánh Hòa, Vietnam",12.1828928,109.1682116,[],,bãi đỗ xe Nha Trang,Nha Trang
589,590,Kho trọng tấn nt,"Address: 44 QL1A, Vĩnh Phương, Nha Trang, Khánh Hòa, Vietnam",12.3022467,109.1675806,[],,bãi đỗ xe Nha Trang,Nha Trang
590,591,Tiệm photo,"Address: 6c Đồng Nai, Tân Tiến, Nha Trang, Khánh Hòa 650000, Vietnam",12.24648,109.181123,[],4.0,bãi đỗ xe Nha Trang,Nha Trang
591,592,Hanh Cafe Bus Station,"Address: 100 Đường Phong Châu, Vĩnh Thái, Nha Trang, Khánh Hòa, Vietnam",12.2321837,109.1669372,[],,bãi đỗ xe Nha Trang,Nha Trang
592,593,HTX Cơ Khí Sửa Chữa Ô Tô Nha Trang,"Address: 744R+RV5, Vĩnh Hiệp, Nha Trang, Khánh Hòa, Vietnam",12.2569336,109.1422693,[],,bãi đỗ xe Nha Trang,Nha Trang
593,594,KN Cam Ranh Staff Parking,"Address: 652H+32M, Phước Đồng, Nha Trang, Khánh Hòa, Vietnam",12.2002175,109.1775591,[],4.0,bãi đỗ xe Nha Trang,Nha Trang
594,595,Điểm gửi xe Đoàn Trần Nghiệp,"Address: 37 Đoàn Trần Nghiệp, Vĩnh Phước, Nha Trang, Khánh Hòa 650000, Vietnam",12.2705985,109.2017334,[],,bãi đỗ xe Nha Trang,Nha Trang
595,596,Bãi đậu xe Nhà Lớn (miễn phí),"Address: F33W+VX9, Đ. 28 tháng 4, Long Sơn, Vũng Tàu, Bà Rịa - Vũng Tàu, Vietnam",10.4542769,107.0978024,"[""Free. Large parking lot."", ""Today is the double ninth festival."", ""Clean and quite spacious""]",3.8,bãi đỗ xe Vũng Tàu,Vũng Tàu
596,597,Bãi giữ xe Cầu Đá,"Address: 83QC+QJM, Vũng Tàu, Bà Rịa - Vũng Tàu, Vietnam",10.3394601,107.0715342,"[""The security guard collected the fee in a non-transparent manner and did not have a ticket/payment confirmation slip.\nOn Saturday afternoon (June 28) at around 4:30 pm, our group of 3 people (1 …"", ""Vinfast car battery charging station, has 4 posts - can charge 8 cars. The charging station is located in front of the motorbike parking lot and next to the Pv Oil gas station. I was so happy to find the charging station, but it was not updated on google map. Had to ask the locals to find out.""]",4.1,bãi đỗ xe Vũng Tàu,Vũng Tàu
597,598,Bãi Giữ Xe 207,"Address: 207 Võ Thị Sáu, Phường Thắng Tam, Vũng Tàu, Bà Rịa - Vũng Tàu 78000, Vietnam",10.34258,107.0893,[],5.0,bãi đỗ xe Vũng Tàu,Vũng Tàu
598,599,Bãi đỗ xe Nhà VH-TN,"Address: 160 Hạ Long, Phường 1, Vũng Tàu, Bà Rịa - Vũng Tàu, Vietnam",10.341377,107.0748792,"[""Parking lot in front of the beach.""]",5.0,bãi đỗ xe Vũng Tàu,Vũng Tàu
599,600,Bãi đỗ xe Mạc Thanh Đạm,"Address: 2c Mạc Thanh Đạm, Phường 8, Vũng Tàu, Bà Rịa - Vũng Tàu, Vietnam",10.3534812,107.1007449,"[""Spacious parking lot, can accommodate many passenger cars and cars. Located at the corner of Thuy Van and Mac Thanh Dam intersection. The inside area is a villa area that people use to rent Homstay for tourists to stay. Parking is very convenient. I often turn around here.""]",3.7,bãi đỗ xe Vũng Tàu,Vũng Tàu
600,601,Bãi Giữ Xe Hai Lục,"Address: 225 Võ Thị Sáu, Phường Thắng Tam, Vũng Tàu, Bà Rịa - Vũng Tàu, Vietnam",10.3469913,107.0908702,"[""I have a car parked here that is clean and has no rats destroying it. The parking lot is spacious and easy to drive, and there is a regular caretaker, so if there are any problems, they will solve them quickly. I'm quite satisfied."", ""Very stable voltage, keeps the car cool, extremely comfortable""]",5.0,bãi đỗ xe Vũng Tàu,Vũng Tàu
601,602,Bãi xe,"Address: Long Sơn, Vũng Tàu, Ba Ria - Vung Tau, Vietnam",10.4422617,107.0762788,[],5.0,bãi đỗ xe Vũng Tàu,Vũng Tàu
602,603,Làng bè Như Ý Long Sơn - Bãi đậu xe,"Address: F42F+M79, Trường Sa, Long Sơn, Vũng Tàu, Bà Rịa - Vũng Tàu, Vietnam",10.4519834,107.1224609,"[""Good food and reasonable price""]",4.8,bãi đỗ xe Vũng Tàu,Vũng Tàu
603,604,Bãi xe ĐỰC HUỆ,"Address: C3VG+4C8, Long Sơn, Vũng Tàu, Bà Rịa - Vũng Tàu, Vietnam",10.4427997,107.0760775,[],5.0,bãi đỗ xe Vũng Tàu,Vũng Tàu
604,605,Bãi đỗ xe 161 VTS,"Address: 161 Võ Thị Sáu, Phường Thắng Tam, Vũng Tàu, Bà Rịa - Vũng Tàu, Vietnam",10.3382797,107.087113,[],,bãi đỗ xe Vũng Tàu,Vũng Tàu
605,606,Bãi xe Lý Tự Trọng p3 tpVũng Tàu,"Address: 83XH+MW3, Phường 3, Vũng Tàu, Bà Rịa - Vũng Tàu, Vietnam",10.3491488,107.0797833,"[""Happy friendship....""]",4.0,bãi đỗ xe Vũng Tàu,Vũng Tàu
606,607,Bãi đỗ xe ks Phương Đông,"Address: 83VR+2MJ, Phường Thắng Tam, Vũng Tàu, Bà Rịa - Vũng Tàu, Vietnam",10.3425919,107.0916365,[],,bãi đỗ xe Vũng Tàu,Vũng Tàu
607,608,Giữ Xe Chợ Xóm Lưói,"Address: 17a Trương Công Định, Phường 3, Vũng Tàu, Bà Rịa - Vũng Tàu, Vietnam",10.3421938,107.0761848,"[""I went on Sunday, 7-seater car but parking fee was only 20k. Too cheap for a parking space in the center."", ""Parked the car in my family's car, I hung the toy station outside the window for beauty because when I was flying on the highway, the next day someone cut it off. It wasn't cheap, 200 hundred or so. I extracted the dash cam and only saw …"", ""The parking lot is spacious, the lighting system and cameras are complete, so I feel secure""]",4.0,bãi đỗ xe Vũng Tàu,Vũng Tàu
608,609,Bãi đậu xe Quảng trường Bà Rịa,"Address: F5WM+HMP, Phước Nguyễn, Bà Rịa, Bà Rịa - Vũng Tàu, Vietnam",10.4964548,107.1841877,"[""Free and generous, everyone""]",5.0,bãi đỗ xe Vũng Tàu,Vũng Tàu
609,610,Bãi xe Đức Nhỏ,"Address: F3F5+PF6, Long Sơn, Vũng Tàu, Bà Rịa - Vũng Tàu, Vietnam",10.4748162,107.0590867,[],,bãi đỗ xe Vũng Tàu,Vũng Tàu
610,611,Bãi gửi xe làng bè Long Sơn,"Address: F3G5+2VQ, Thôn 2, Vũng Tàu, Bà Rịa - Vũng Tàu, Vietnam",10.4750974,107.0597288,"[""If customers eat Long Son raft, they must get a parking ticket for the restaurant staff to stamp. Then there will be no parking fee. If you use other friends, you will have to pay a parking fee"", ""Good parking lot""]",5.0,bãi đỗ xe Vũng Tàu,Vũng Tàu
611,612,Bãi Đậu Xe Núi Bồng Lai,"Address: C63V+73, Long Điền, Bà Rịa - Vũng Tàu, Vietnam",10.4031875,107.2426875,"[""This place is fun :)"", ""This season, there are many bamboo trees growing green and cool, both sides of the road are very beautiful.""]",5.0,bãi đỗ xe Vũng Tàu,Vũng Tàu
612,613,Bến xe Long Hải,"Address: C65C+76G, Bến Xe Huyện Long Điền, Tỉnh Lộ 44, Phước Hưng, Long Điền, Bà Rịa - Vũng Tàu, Vietnam",10.4081784,107.2205701,"[""There was a girl looking after the toilet at Long Hai bus station who was annoyed, angry and spoke sarcastically and disrespectfully."", ""Driving is too slow (going from Tay Ninh to Vung Tau from 6-1pm takes 7 hours) while other bus companies take about 5 hours.""]",3.7,bãi đỗ xe Vũng Tàu,Vũng Tàu
613,614,Trường Sơn,"Address: 222 Trần Phú, Phường 5, Vũng Tàu, Bà Rịa - Vũng Tàu, Vietnam",10.3837675,107.0572484,"[""Crispy pancakes with soft inside and delicious fish sauce, fresh vegetables, reasonable price"", ""Beautiful, I often ride my bike in the afternoon through this area""]",5.0,bãi đỗ xe Vũng Tàu,Vũng Tàu
614,615,Giữ Xe Cao Thắng 24/24,"Address: 128b Lê Lợi, Phường 4, Vũng Tàu, Bà Rịa - Vũng Tàu 78000, Vietnam",10.35694,107.074964,[],,bãi đỗ xe Vũng Tàu,Vũng Tàu
615,616,Bãi đỗ xe Vũng Tàu,"Address: 1 Nguyễn Thái Học, Phường 7, Vũng Tàu, Bà Rịa - Vũng Tàu, Vietnam",10.3603353,107.0794579,"[""Safe parking. Attentive service""]",5.0,bãi đỗ xe Vũng Tàu,Vũng Tàu
616,617,Parking,"Address: 54 Đại lộ Bình Dương, Lái Thiêu, Thuận An, Bình Dương, Vietnam",10.925361,106.7111407,[],4.5,bãi đỗ xe Bình Dương,Bình Dương
617,618,Bãi giữ xe Công viên Thành phố Mới,"Address: 3M3J+M4H, Phú Mỹ, Thủ Dầu Một, Bình Dương, Vietnam",11.0541986,106.6803442,"[""Spacious, airy, peaceful, comfortable and healthy. I don't see any outdoor fitness equipment"", ""Can everyone tell me if this park allows playing shuttlecock?"", ""Spacious, airy,...""]",4.8,bãi đỗ xe Bình Dương,Bình Dương
618,619,GO! Di An parking lot,"Address: VQQG+JGJ, Đông Hoà, Dĩ An, Bình Dương, Vietnam",10.8890921,106.7762512,[],5.0,bãi đỗ xe Bình Dương,Bình Dương
619,620,Bãi Đậu Xe,"Address: Thuận Giao, Thuan An, Binh Duong, Vietnam",10.9332396,106.7110074,"[""The customer support staff is very methodical"", ""easy to forget where to look 🤣 …""]",4.0,bãi đỗ xe Bình Dương,Không xác định
620,621,Bãi Đậu Xe Công Viên Thanh Lễ,"Address: XMR5+8RH, Hiệp Thành, Thủ Dầu Một, Bình Dương, Vietnam",10.9908072,106.659623,"[""Every Tet there is a spring flower market"", ""When will you come back?"", ""Currently, the garage mainly reserves cars for customers going to Da Lat at a price of 15k/day for motorbikes. If it's over a day, an additional 15k will be charged regardless of delivery time and pickup time. Parking tickets are printed by …""]",3.9,bãi đỗ xe Bình Dương,Bình Dương
621,622,BÃI GIỮ XE ÔTÔ HẢI DĨ AN,"Address: Hẻm 97/103 Nguyễn An Ninh, Dĩ An, Bình Dương, Vietnam",10.8995617,106.7661536,"[""Ok, comfortable hours, security"", ""I don't like it because there is no protection""]",4.5,bãi đỗ xe Bình Dương,Bình Dương
622,623,Bãi đỗ xe oto ngày đêm,"Address: 112b Đường Hoàng Hoa Thám, Đông Hoà, Dĩ An, Bình Dương, Vietnam",10.8959464,106.7815039,"[""Parking lot with 24/7 security""]",5.0,bãi đỗ xe Bình Dương,Bình Dương
623,624,Bãi Giữ Xe Park And Drive - Becamex Tokyu Bus,"Address: XMV4+JGG, Hiệp Thành, Thủ Dầu Một, Bình Dương, Vietnam",10.9940569,106.6563259,"[""Convenient, spacious, price 12k/night.""]",4.0,bãi đỗ xe Bình Dương,Bình Dương
624,625,BÃI ĐỖ XE TRUNG CHUYỂN PARK & RIDE TẠI ĐƯỜNG LÊ THỊ TRUNG,"Address: XMMF+8MR, Lê Thị Trung, Phú Lợi, Thủ Dầu Một, Bình Dương, Vietnam",10.9833652,106.6741455,[],5.0,bãi đỗ xe Bình Dương,Bình Dương
625,626,Bãi Giữ Xe Tháng,"Address: XMR3+8VX, Nguyễn Văn Tiết, Hiệp Thành, Thủ Dầu Một, Bình Dương, Vietnam",10.990853,106.654724,[],5.0,bãi đỗ xe Bình Dương,Bình Dương
